(134.76466666666664, 159.95951441211815)
(135.76650793650794, 160.75739002326037)
(136.7683492063492, 161.5444844178445)
(137.77019047619046, 162.32059090025234)
(138.77203174603176, 163.08550277486586)
(139.77387301587299, 163.83901334606682)
(140.77571428571429, 164.58091591823717)
(141.77755555555555, 165.31100379575875)
(142.77939682539682, 166.02907028301328)
(143.78123809523808, 166.73490868438279)
(144.78307936507935, 167.428312304249)
(145.78492063492064, 168.10907444699387)
(146.78676190476187, 168.77698841699925)
(147.78860317460317, 169.43184751864692)
(148.79044444444443, 170.07344505631875)
(149.7922857142857, 170.70157433439667)
(150.79412698412699, 171.31602865726248)
(151.79596825396823, 171.91660132929803)
(152.79780952380952, 172.50308565488524)
(153.79965079365078, 173.07527493840587)
(154.80149206349205, 173.63296248424186)
(155.80333333333334, 174.17594159677503)
(156.80517460317458, 174.70400558038719)
(157.80701587301587, 175.21694773946029)
(158.80885714285714, 175.71456137837615)
(159.8106984126984, 176.19663980151651)
(160.81253968253969, 176.66297631326347)
(161.81438095238093, 177.11336421799868)
(162.81622222222222, 177.54759682010402)
(163.81806349206349, 177.96546742396146)
(164.81990476190475, 178.36676933395276)
(165.82174603174602, 178.75129585445987)
(166.82358730158728, 179.11884028986444)
(167.82542857142857, 179.4691959445486)
(168.82726984126981, 179.80215612289393)
(169.8291111111111, 180.11751412928251)
(170.83095238095237, 180.41506326809611)
(171.83279365079363, 180.69459684371657)
(172.83463492063493, 180.95590816052575)
(173.83647619047616, 181.19879052290554)
(174.83831746031746, 181.42303723523779)
(175.84015873015872, 181.62844160190434)
(176.84199999999998, 181.81479692728703)
(177.84384126984128, 181.98189651576772)
(178.84568253968251, 182.1295336717283)
(179.84752380952381, 182.25750169955057)
(180.84936507936504, 182.36565578114067)
(181.85120634920634, 182.45445117414667)
(182.85304761904763, 182.52468027925045)
(183.85488888888887, 182.57713924367411)
(184.85673015873016, 182.61262421464002)
(185.85857142857139, 182.63193133937037)
(186.86041269841269, 182.63585676508742)
(187.86225396825398, 182.62519663901344)
(188.86409523809522, 182.60074710837068)
(189.86593650793651, 182.56330432038129)
(190.86777777777775, 182.51366442226757)
(191.86961904761904, 182.45262356125176)
(192.87146031746033, 182.3809778845561)
(193.87330158730157, 182.29952353940288)
(194.87514285714286, 182.20905667301423)
(195.8769841269841, 182.11037343261248)
(196.87882539682539, 182.00426996541989)
(197.88066666666663, 181.89154241865864)
(198.88250793650792, 181.772986939551)
(199.88434920634921, 181.64939967531924)
(200.88619047619045, 181.52157677318553)
(201.88803174603174, 181.3903143803721)
(202.88987301587298, 181.25640864410136)
(203.89171428571427, 181.12065571159533)
(204.89355555555557, 180.98385173007642)
(205.8953968253968, 180.84679284676679)
(206.89723809523809, 180.71027520888873)
(207.89907936507933, 180.57509496366438)
(208.90092063492062, 180.44204825831613)
(209.90276190476192, 180.31193124006614)
(210.90460317460315, 180.18554005613669)
(211.90644444444445, 180.0636708537499)
(212.90828571428568, 179.94711978012816)
(213.91012698412698, 179.83668298249364)
(214.91196825396821, 179.73315660806864)
(215.9138095238095, 179.63733680407535)
(216.9156507936508, 179.55001971773603)
(217.91749206349203, 179.47200149627287)
(218.91933333333333, 179.4040782869082)
(219.92117460317456, 179.34704623686414)
(220.92301587301586, 179.30170149336314)
(221.92485714285715, 179.26884020362724)
(222.92669841269839, 179.24925851487879)
(223.92853968253968, 179.24375257433994)
(224.93038095238092, 179.25311852923303)
(225.93222222222221, 179.27815252678022)
(226.9340634920635, 179.31965071420385)
(227.93590476190474, 179.37840923872611)
(228.93774603174603, 179.45522424756925)
(229.93958730158727, 179.55089188795543)
(230.94142857142856, 179.66620830710698)
(231.94326984126985, 179.80196965224616)
(232.94511111111109, 179.95897207059514)
(233.94695238095238, 180.1380117093762)
(234.94879365079362, 180.33988471581162)
(235.95063492063491, 180.56538723712362)
(236.95247619047615, 180.8153154205344)
(237.95431746031744, 181.09046541326623)
(238.95615873015873, 181.39163336254137)
(239.95799999999997, 181.71961541558201)
(240.95984126984126, 182.0752077196104)
(241.9616825396825, 182.45920642184885)
(242.96352380952379, 182.87240766951959)
(243.96536507936509, 183.31560760984473)
(244.96720634920632, 183.78960239004667)
(245.96904761904761, 184.29518815734761)
(246.97088888888885, 184.83316105896972)
(247.97273015873014, 185.40431724213536)
(248.97457142857144, 186.00945180281749)
(249.97641269841267, 186.64883986102367)
(250.97825396825397, 187.32139777876344)
(251.9800952380952, 188.02582273300226)
(252.9819365079365, 188.7608119007059)
(253.98377777777773, 189.52506245883973)
(254.98561904761902, 190.31727158436959)
(255.98746031746032, 191.13613645426085)
(256.98930158730155, 191.98035424547919)
(257.99114285714285, 192.84862213499025)
(258.99298412698408, 193.73963729975955)
(259.99482539682538, 194.65209691675278)
(260.99666666666667, 195.58469816293541)
(261.99850793650791, 196.53613821527307)
(263.0003492063492, 197.5051142507314)
(264.00219047619044, 198.49032344627591)
(265.00403174603173, 199.49046297887227)
(266.00587301587302, 200.50423002548607)
(267.00771428571426, 201.53032176308278)
(268.00955555555555, 202.56743536862822)
(269.01139682539679, 203.61426801908775)
(270.01323809523808, 204.66951689142707)
(271.01507936507937, 205.73187916261185)
(272.01692063492061, 206.80005200960744)
(273.0187619047619, 207.87273260937971)
(274.02060317460314, 208.94861813889406)
(275.02244444444443, 210.02640577511625)
(276.02428571428567, 211.10479269501161)
(277.02612698412696, 212.18247607554602)
(278.02796825396825, 213.25815309368488)
(279.02980952380949, 214.33052092639392)
(280.03165079365078, 215.39827675063864)
(281.03349206349202, 216.46011774338461)
(282.03533333333331, 217.51474108159755)
(283.03717460317461, 218.56084394224291)
(284.03901587301584, 219.59712350228625)
(285.04085714285713, 220.6222769386934)
(286.04269841269837, 221.63500142842969)
(287.04453968253966, 222.63399414846091)
(288.04638095238096, 223.61795227575257)
(289.04822222222219, 224.58557298727018)
(290.05006349206349, 225.53555345997944)
(291.05190476190472, 226.46659087084592)
(292.05374603174602, 227.37738239683523)
(293.05558730158725, 228.26662521491289)
(294.05742857142855, 229.13301650204457)
(295.05926984126984, 229.97525343519584)
(296.06111111111107, 230.79203319133228)
(297.06295238095237, 231.5820529474195)
(298.0647936507936, 232.34400988042304)
(299.0666349206349, 233.0766011673085)
(300.06847619047619, 233.7785239850416)
(301.07031746031743, 234.44847551058774)
(302.07215873015872, 235.08515292091269)
(303.07399999999996, 235.68725339298186)
(304.07584126984125, 236.25347410376099)
(305.07768253968254, 236.78251223021562)
(306.07952380952378, 237.27306494931136)
(307.08136507936507, 237.72382943801369)
(308.08320634920636, 238.13350287328845)
(309.0850476190476, 238.5007232763227)
(310.08688888888889, 238.8237594150412)
(311.08873015873013, 239.10073784703442)
(312.09057142857142, 239.32978483056456)
(313.09241269841272, 239.50902662389387)
(314.09425396825395, 239.63658948528428)
(315.09609523809524, 239.71059967299806)
(316.09793650793648, 239.72918344529739)
(317.09977777777777, 239.69046706044432)
(318.10161904761901, 239.59257677670092)
(319.1034603174603, 239.43363885232949)
(320.1053015873016, 239.21177954559212)
(321.10714285714283, 238.92512511475087)
(322.10898412698413, 238.57180181806794)
(323.11082539682536, 238.14993591380548)
(324.11266666666666, 237.65765366022563)
(325.11450793650795, 237.09308131559044)
(326.11634920634918, 236.4543451381621)
(327.11819047619048, 235.73957138620278)
(328.12003174603171, 234.9468863179747)
(329.12187301587301, 234.07441619173977)
(330.1237142857143, 233.12028726576028)
(331.12555555555554, 232.08262579829838)
(332.12739682539683, 230.95955804761613)
(333.12923809523807, 229.74921027197578)
(334.13107936507936, 228.4497087296393)
(335.13292063492065, 227.05917967886893)
(336.13476190476189, 225.57574937792691)
(337.13660317460318, 223.99754408507519)
(338.13844444444442, 222.32269005857597)
(339.14028571428571, 220.54931355669137)
(340.14212698412695, 218.67554083768371)
(341.14396825396824, 216.69949815981488)
(342.14580952380953, 214.61931178134702)
(343.14765079365077, 212.43310796054254)
(344.14949206349206, 210.13901295566333)
(345.1513333333333, 207.73515302497168)
(346.15317460317459, 205.21965442672951)
(347.15501587301588, 202.59064341919913)
(348.15685714285712, 199.84624626064277)
(349.15869841269841, 196.98458920932231)
(350.16053968253965, 194.00379852350019)
(351.16238095238094, 190.90200046143818)
(352.16422222222224, 187.6773212813986)
(353.16606349206347, 184.32788724164379)
(354.16790476190477, 180.85182460043549)
(355.169746031746, 177.24725961603636)
(356.17158730158729, 173.51231854670797)
(357.17342857142853, 169.64512765071288)
(358.17526984126982, 165.64381318631291)
(359.17711111111112, 161.50650141177033)
(360.17895238095235, 157.23131858534751)
(361.18079365079365, 152.81639096530617)
(362.18263492063488, 148.25984480990883)
(363.18447619047618, 143.55980637741729)
(364.18631746031747, 138.71440192609379)
(365.1881587301587, 133.72175771420086)
(366.19, 128.57999999999998)
